A,Name on ballot,"Candidate

Sequence",Unnamed: 3,"   Type
      Nominat-
            ion","Electoral
district",Unnamed: 6,Sex,Candidate's full name,Voter number
259 ,"National Depth Allia-
nce",3 ,,Alliance,Baghdad,,Male,Engineer Mahmoud Awad Wadi Al-Bawi,3983
259 ,"National Depth Allia-
nce",4 ,,Alliance,Baghdad,,"   female
 ",Ban Samirshahab Ahmed,3984
259 ,"National Depth Allia-
nce",5 ,,Alliance,Baghdad,,Male,Haider Aboud Jarallah Taherasadi,3985
259 ,"National Depth Allia-
nce",6 ,,Alliance,Baghdad,,Male,Ali Hassan Sayhoud Shalal,3986
259 ,"National Depth Allia-
nce",7 ,,Alliance,Baghdad,,Male,Haider Ali Amir Abdul Amir,3987
259 ,"National Depth Allia-
nce",8 ,,Alliance,Baghdad,,"   female
 ","Share with Naji Falih Hasir N       Al-
Saadi",3988
259 ,"National Depth Allia-
nce",9 ,,Alliance,Baghdad,,Male,حسن هادي اوشيح خليفة,3989
259 ,"National Depth Allia-
nce",10 ,,Alliance,Baghdad,,Male,Ayad Nouri Jassim Poisons Al-Bouali,3990
259 ,"National Depth Allia-
nce",11 ,,Alliance,Baghdad,,Male,Jaafar Eidankomrasalam Al-Maksousi,3991
259 ,"National Depth Allia-
nce",12 ,,Alliance,Baghdad,,"   female
 ","Hind Shawfari Salman
Mahdi Al-Azzawi",3992
259 ,"National Depth Allia-
nce",13 ,,Alliance,Baghdad,,"   female
 ","Hiba Hasir N       Ali Amir
N Sultani",3993
259 ,"National Depth Allia-
nce",14 ,,Alliance,Baghdad,,Male,Amer Saleh Sultan Harez Al-Saadi,3994
259 ,"National Depth Allia-
nce",15 ,,Alliance,Baghdad,,Male,Raad Dawood Salman Mohammed,3995
259 ,"National Depth Allia-
nce",16 ,,Alliance,Baghdad,,"   female
 ",Hind Noman Aziz Hamid Al-Bayanri,3996
259 ,"National Depth Allia-
nce",17 ,,Alliance,Baghdad,,Male,Abdul Karim Jassim Karim Farhan,3997
259 ,"National Depth Allia-
nce",18 ,,Alliance,Baghdad,,Male,"Abdul Rahman Ghali Nasser Ha-
sir N  Nasser",3998
259 ,"National Depth Allia-
nce",19 ,,Alliance,Baghdad,,Male,"Ammar Jass.im Mohammed
Shabanni Al-Zaidi",3999
259 ,"National Depth Allia-
nce",20 ,,Alliance,Baghdad,,Male,Rayan Riyadh Subaih Ismail Al-Rahawi,4000
259 ,"National Depth Allia-
nce",21 ,,Alliance,Baghdad,,Male,Aqil Muhammad Hamoudi Saleh Makkia,4001
259 ,"National Depth Allia-
nce",22 ,,Alliance,Baghdad,,Male,Ahmed Hassan Hamadi Hassan Al-Fayyad,4002
259 ,"National Depth Allia-
nce",23 ,,Alliance,Baghdad,,Male,"Ali Malik Shabib Has-
san",4003
259 ,"National Depth Allia-
nce",25 ,,Alliance,Baghdad,,Male,      Nabil Khalil Ibrahim Attia,4004
259 ,"National Depth Allia-
nce",26 ,,Alliance,Baghdad,,"   female
 ","  Amal Jaafar Ali Haseer N Al-
                      Alak",4005
259 ,"National Depth Allia-
nce",27 ,,Alliance,Baghdad,,Male, Ali Talib Hatem Ali Al-Sudani,4006
259 ,"National Depth Allia-
nce",28 ,,Alliance,Baghdad,,Male,       Diaa Hamid Badan Jari Al-Bounasser,4007
259 ,"National Depth Allia-
nce",29 ,,Alliance,Baghdad,,"   female
 ","  Hanan Ibrahim Attia Hasir N
                     Al-Khazaali",4008
259 ,"National Depth Allia-
nce",30 ,,Alliance,Baghdad,,Male,"Yasser Hazem Jawad Kazim Al-
Janani",4009
259 ,"National Depth Allia-
nce",31 ,,Alliance,Baghdad,,"   female
 ","May Rajabbe with you, Murad",4010
259 ,"National Depth Allia-
nce",32 ,,Alliance,Baghdad,,Male,Ayad Mahmoud Hajim Sultan Al-Tamimi,4011
259 ,"National Depth Allia-
nce",33 ,,Alliance,Baghdad,,Male,"Muhammad Abdul-Kadhim Abdul-Hasir
N       Bakhit Al-Gharani",4012
259 ,"National Depth Allia-
nce",34 ,,Alliance,Baghdad,,Male,Jamal Kamal Ahmed Mohammed Al-Rawi,4013
259 ,"National Depth Allia-
nce",35 ,,Alliance,Baghdad,,Male,"Haider Qasim Abdul Amir Hassan
Al-Kanani",4014
259 ,"National Depth Allia-
nce",36 ,,Alliance,Baghdad,,"   female
 ",Shaza Abdullah Aliwi Nasser Al-Hilli,4015
259 ,"National Depth Allia-
nce",37 ,,Alliance,Baghdad,,Male,Dawood Salman Ibrahim Abbas Al-Tamimi,4016
259 ,"National Depth Allia-
nce",38 ,,Alliance,Baghdad,,"   female
 ",Deema Mahmoud Ismail Khalil Al-Jouta Ji,4017
259 ,"National Depth Allia-
nce",39 ,,Alliance,Baghdad,,Male,Hatem Abdelkitan Sabah Al-Boukmar,4018
259 ,"National Depth Allia-
nce",40 ,,Alliance,Baghdad,,"   female
 ","Rasha Mender Rasha Karam Mahmoud Ha-
loub",4019
259 ,"National Depth Allia-
nce",41 ,,Alliance,Baghdad,,Male,Rawaa Rashid Nemah Halil Al-Saeedi,4020
259 ,"National Depth Allia-
nce",42 ,,Alliance,Baghdad,,Male,Khaled Nasser Raheef Majoud Makasees,4021
259 ,"National Depth Allia-
nce",43 ,,Alliance,Baghdad,,Male,Hassan Jasm Kazem Saleh Al-Jaberi,4022
259 ,"National Depth Allia-
nce",44 ,,Alliance,Baghdad,,"   female
 ",Rana Ahmed Abdelaziz Ahmed Al-Mohammadawi,4023
259 ,"National Depth Allia-
nce",45 ,,Alliance,Baghdad,,Male,Sajjad Ya'rab Fadhel Abbas Al-Quraisi,4024
259 ,"National Depth Allia-
nce",46 ,,Alliance,Baghdad,,Male,"Zaid Abbas Hassoun Ali Al-
Thaithan Y",4025
259 ,"National Depth Allia-
nce",47 ,,Alliance,Baghdad,,Male,Ghalib Hamid Abdul Sultan Al-Azzawi,4026
259 ,"National Depth Allia-
nce",48 ,,Alliance,Baghdad,,"   female
 ",Arwa Kamel Abdullah Salim Al-Qaisi,4027
259 ,"National Depth Allia-
nce",49 ,,Alliance,Baghdad,,Male,Khaled Abdulkhaliq Ali Maji Al-Rubaie,4028
259 ,"National Depth Allia-
nce",50 ,,Alliance,Baghdad,,Male,Ammar Sabih Shuwai'i Badr Al-Aqani,4029
259 ,"National Depth Allia-
nce",51 ,,Alliance,Baghdad,,Male,"Rashid Hamid Sarr Mot Khalaf
Al-Dulaimi",4030
259 ,"National Depth Allia-
nce",52 ,,Alliance,Baghdad,,"   female
 ","Alaa Hassan Sirr Y Mohsen Al Ba-
dri",4031
259 ,"National Depth Allia-
nce",53 ,,Alliance,Baghdad,,Male,Alaa Rahim Hamid Bustan Al-Muhammadawi,4032
259 ,"National Depth Allia-
nce",54 ,,Alliance,Baghdad,,"   female
 ",The fruits of Riyadh Abdul Amir Jaber Al-Mazloum,4033
259 ,"National Depth Allia-
nce",55 ,,Alliance,Baghdad,,Male,"Safaa Khalil Ibrahim Raad Al-Husaythan
Y",4034
259 ,"National Depth Allia-
nce",57 ,,Alliance,Baghdad,,Male,Younis Ali Al-Fatt Salim,4035
259 ,"National Depth Allia-
nce",58 ,,Alliance,Baghdad,,Male,Ahmed Mohammed Ayal Sael Al Shamri,4036
259 ,"National Depth Allia-
nce",59 ,,Alliance,Baghdad,,Male,Adnan Juma Fayyad Yasir N        Al-Sakukiyi,4037
259 ,"National Depth Allia-
nce",60 ,,Alliance,Baghdad,,Male,Athal Ahmed Abdul Redha Mohammed Al-Dahkha,4038
259 ,"National Depth Allia-
nce",61 ,,Alliance,Baghdad,,Male,Ghassan Hamid Douhan Farhan Al-Maamouri,4039
259 ,"National Depth Allia-
nce",62 ,,Alliance,Baghdad,,Male,Abdullah Tariq Talib Muhammad Al-Nassir Y,4040
259 ,"National Depth Allia-
nce",63 ,,Alliance,Baghdad,,Male,Ahmed Jamal Marjan Abdul Amir Al-Tamimi,4041
259 ,"National Depth Allia-
nce",64 ,,Alliance,Baghdad,,"   female
 ",Asmaa Khamis Saleh Faraj Al-Mohammadi,4042
259 ,"National Depth Allia-
nce",65 ,,Alliance,Baghdad,,Male,"Nimir Abdul-Jabbar Fadhel Moh-
sen Al-Bir Manni",4043
259 ,"National Depth Allia-
nce",66 ,,Alliance,Baghdad,,Male,Taherjikadhim Ali al-Moussawi,4044
259 ,"National Depth Allia-
nce",67 ,,Alliance,Baghdad,,Male,Jawad Kazem Nemah Nasser Al-Fatlawi,4045
259 ,"National Depth Allia-
nce",68 ,,Alliance,Baghdad,,"   female
 ","Mayassa Muwaffaq Abdul Karim Taw-
fiq Al-Bayanri",4046
259 ,"National Depth Allia-
nce",69 ,,Alliance,Baghdad,,Male,Majed Boutros Daoud Majoushia,4047
259 ,"National Depth Allia-
nce",70 ,,Alliance,Baghdad,,"   female
 ","Lamis Saadi Mahmoud, lover of my
life",4048
259 ,"National Depth Allia-
nce",71 ,,Alliance,Baghdad,,Male,"Haider Hashim Mohammed Obaid
Al-Akeili",4049
259 ,"National Depth Allia-
nce",72 ,,Alliance,Baghdad,,"   female
 ",Jahil Tarish Al-Khalidi passed by me,4050
259 ,"National Depth Allia-
nce",73 ,,Alliance,Baghdad,,Male,Sadiq Abdullah Khadirghin Al-Muhyawi,4051
259 ,"National Depth Allia-
nce",74 ,,Alliance,Baghdad,,"   female
 ",Victory Hassanni Saeed Taama Al-Naeemiyi,4052
259 ,"National Depth Allia-
nce",75 ,,Alliance,Baghdad,,Male,Faeq Khalaf Jafarhi Al-Shamousi,4053
259 ,"National Depth Allia-
nce",76 ,,Alliance,Baghdad,,Male,Ali Kazem Ali Nour Al-Araji,4054
259 ,"National Depth Allia-
nce",77 ,,Alliance,Baghdad,,Male,Ahmed Abbas Hasirn Abdul Daraji,4055
259 ,"National Depth Allia-
nce",79 ,,Alliance,Baghdad,,Male,Ali Nimah Muhammad Aifan Al-Mahaweli,4056
259 ,"National Depth Allia-
nce",80 ,,Alliance,Baghdad,,"   female
 ",Salama Abdulhassin Sankur Hassin Al-Wandawi,4057
259 ,"National Depth Allia-
nce",81 ,,Alliance,Baghdad,,Male,"Laith Muhammad Ali Yazm Sawala Al-
Awsi",4058
259 ,"National Depth Allia-
nce",82 ,,Alliance,Baghdad,,Male,Thamer Youssef Hamadi Omar Al-Attiyah,4059
259 ,"National Depth Allia-
nce",83 ,,Alliance,Baghdad,,Male,"Ahmed Sami Abdullah Ali Al-
Juwaithan Y",4060
259 ,"National Depth Allia-
nce",84 ,,Alliance,Baghdad,,Male,"Saif Abdul Razzaq Haseer N Muhammad Ali Al Sheikh Haseer
N",4061
259 ,"National Depth Allia-
nce",85 ,,Alliance,Baghdad,,"   female
 ",Ban Abbas Haseer N Abdul Daraji,4062
259 ,"National Depth Allia-
nce",86 ,,Alliance,Baghdad,,Male,Saad SamiNaji Abdul Khafaji,4063
259 ,"National Depth Allia-
nce",87 ,,Alliance,Baghdad,,Male,Mohammed Abdul Qader Saleh Qaddouri Al-Ubaidi,4064
259 ,"National Depth Allia-
nce",88 ,,Alliance,Baghdad,,"   female
 ","Weam Qasim Abdul Abbas Abdul Redha
Al Shabanni",4065
259 ,"National Depth Allia-
nce",89 ,,Alliance,Baghdad,,Male,Aqeel Mohammed Falih Hassan Al-Akeili,4066
259 ,"National Depth Allia-
nce",90 ,,Alliance,Baghdad,,Male,"Muhammad Jawad Hamid
Rasn Y",4067
259 ,"National Depth Allia-
nce",92 ,,Alliance,Baghdad,,"   female
 ",Oran Naim Muhammad Naim Al-Zaidi,4068
259 ,"National Depth Allia-
nce",93 ,,Alliance,Baghdad,,Male,Sabah Ahmed Abbas Jassim,4069
259 ,"National Depth Allia-
nce",94 ,,Alliance,Baghdad,,Male,Sadiq Karim Kazim Mushir Shafi'i,4070
259 ,"National Depth Allia-
nce",95 ,,Alliance,Baghdad,,Male,Riyadh Kazim Mahshji Al-Aliawi,4071
259 ,"National Depth Allia-
nce",96 ,,Alliance,Baghdad,,"   female
 ",سناء ترکیي تدخین عني,4072
259 ,"National Depth Allia-
nce",97 ,,Alliance,Baghdad,,Male,Ali Abdel Ali Trad Akmoush Al-Gharibawi,4073
259 ,"National Depth Allia-
nce",98 ,,Alliance,Baghdad,,Male,Jihassan Najm Abdullah Al-Atani,4074
259 ,"National Depth Allia-
nce",99 ,,Alliance,Baghdad,,Male,Maytham Hassan Jassim Shalash Zubaidi,4075
259 ,"National Depth Allia-
nce",100 ,,Alliance,Baghdad,,"   female
 ",Maha Star Mahmoud Jawad Al-Anbaki,4076
259 ,"National Depth Allia-
nce",102 ,,Alliance,Baghdad,,Male,Falah Abdul Hassan Mahorshozi Al-Jadri,4077
259 ,"National Depth Allia-
nce",103 ,,Alliance,Baghdad,,Male,Mohammed Karim Jassim Breim,4078
259 ,"National Depth Allia-
nce",104 ,,Alliance,Baghdad,,"   female
 ",Roqaya Samir Abdel Mohammed,4079
259 ,"National Depth Allia-
nce",105 ,,Alliance,Baghdad,,Male,"Muhammad Abbas Abdul-Hasir N. Kh-
udair Al-Rufai",4080
259 ,"National Depth Allia-
nce",106 ,,Alliance,Baghdad,,Male,"Ali Haseer N Mohammed Ha-
seer N Al-Sabahi",4081
259 ,"National Depth Allia-
nce",108 ,,Alliance,Baghdad,,Male,Hazem Hadi Dhiban Mous Al-Dawri,4082
259 ,"National Depth Allia-
nce",109 ,,Alliance,Baghdad,,"   female
 ","Ebtihal Abdelhassin Arhimah Sub-
han",4083
259 ,"National Depth Allia-
nce",110 ,,Alliance,Baghdad,,"   female
 ",Hoda Jabbar Abdul Abbas Al-Hasnawi,4084
259 ,"National Depth Allia-
nce",111 ,,Alliance,Baghdad,,Male,Abdul Aziz Udayd Izzat Hamad Al-Mashhadani,4085
259 ,"National Depth Allia-
nce",112 ,,Alliance,Baghdad,,"   female
 ",Khawla Alawi Saleh Salman,4086
259 ,"National Depth Allia-
nce",113 ,,Alliance,Baghdad,,"   female
 ",Rana Hasir Abdul Jabbar Awiz Al Ameri,4087
259 ,"National Depth Allia-
nce",114 ,,      Alliance,Baghdad,,"   female
 ",Wafaa Salem Barak Mohsen Al Mohsen,4088
259 ,"National Depth Allia-
nce",115 ,,      Alliance,Baghdad,,Male,عبدالامير وهاب احمد اعمارخ رديلىي,4089
259 ,"National Depth Allia-
nce",116 ,,      Alliance,Baghdad,,"   female
 ",Marwa Majed Abdulhasir Nakadhim Al-Shaji,4090
259 ,"National Depth Allia-
nce",117 ,,      Alliance,Baghdad,,Male,انمار عبدالعالیي حسن طارش الكرعاوي,4091
259 ,"National Depth Allia-
nce",118 ,,      Alliance,Baghdad,,"   female
 ",رؤى مازن عبدالوهاب مردان,4092
259 ,"National Depth Allia-
nce",119 ,,      Alliance,Baghdad,,Male,Haider Saeb Talib Dawood,4093
259 ,"National Depth Allia-
nce",120 ,,      Alliance,Baghdad,,"   female
 ",Victory Attia Alwan Hasir N       Al-Hadrawi,4094
259 ,"National Depth Allia-
nce",121 ,,      Alliance,Baghdad,,Male,Aqil Abdul Karim Lafta Hashim,4095
259 ,"National Depth Allia-
nce",122 ,,      Alliance,Baghdad,,"   female
 ",Faten Saleh Grosserhan,4096
259 ,"National Depth Allia-
nce",123 ,,      Alliance,Baghdad,,Male,Adi Ayada Jassim Hammadi Al-Mashhadani,4097
259 ,"National Depth Allia-
nce",124 ,,      Alliance,Baghdad,,"   female
 ",Suhair Khaled Abdul Amir Mahdi Al-Azzawi,4098
259 ,"National Depth Allia-
nce",125 ,,      Alliance,Baghdad,,"   female
 ",Noha Shaker Abdul Jassim Al-Miyaji,4099
259 ,"National Depth Allia-
nce",126 ,,      Alliance,Baghdad,,Male,Ali Ahmed Rahim Alwan Al-Jalani,4100
259 ,"National Depth Allia-
nce",127 ,,      Alliance,Baghdad,,Male,Jalil Khadir Ghair Obaid Al-Miyaji,4101
259 ,"National Depth Allia-
nce",129 ,,      Alliance,Baghdad,,"   female
 ",Virgin Imran Jawad Darwish Al-Aswad,4102
259 ,"National Depth Allia-
nce",130 ,,      Alliance,Baghdad,,"   female
 ",Fatima Basil Fadel Abdul Jalil Jalal,4103
259 ,"National Depth Allia-
nce",132 ,,      Alliance,Baghdad,,"   female
 ",Shahid Abbas Ahmed Ali Al-Khazaali,4104
259 ,"National Depth Allia-
nce",133 ,,      Alliance,Baghdad,,"   female
 ",رباب عبدالجبار فرج وشيح ال ازيرج,4105
259 ,"National Depth Allia-
nce",134 ,,      Alliance,Baghdad,,"   female
 ","Miami Rahi Abdel Wahid Hasirn Al-
Faraon",4106
259 ,"National Depth Allia-
nce",135 ,,      Alliance,Baghdad,,"   female
 ",Hanan Salman Ahmed Hamdan Al-Hashemi,4107
259 ,"National Depth Allia-
nce",136 ,,      Alliance,Baghdad,,Male,Badr Alaa Jassim Mohammed Abu Saiba,4108
264 ,"National Pioneers
Movement",1 ,,Party,Baghdad,,"   female
 ","Zainab Jalal Ahmed Mohammed Al-
Rukani",4109
264 ,"National Pioneers
Movement",2 ,,Party,Baghdad,,Male,Qais Muhammad Ali Hassan,4110
264 ,"National Pioneers
Movement",3 ,,Party,Baghdad,,Male,"Confident, Hassan Abdul-Saadi",4111
264 ,"National Pioneers
Movement",4 ,,Party,Baghdad,,"   female
 ",Aqeel Shams Hamad Al-Zahir Al-Mashhadani,4112
264 ,"National Pioneers
Movement",6 ,,Party,Baghdad,,Male,Ahmed Ali Hamadi Toba Al-Maliki,4113
264 ,"National Pioneers
Movement",7 ,,Party,Baghdad,,"   female
 ","Zahraa Hassan Fakher Obaid Al-
Maliki",4114
264 ,"National Pioneers
Movement",9 ,,Party,Baghdad,,"   female
 ",Lamia Abdel Sattar Shaker Bashir Kafri,4115
264 ,"National Pioneers
Movement",10 ,,Party,Baghdad,,Male,"Abdul Jabbar Abdul Haseer N Thani
Haseer N Sudanese",4116
264 ,"National Pioneers
Movement",11 ,,Party,Baghdad,,"   female
 ","Amal Ali Ismail Yasser N Albu
Ali",4117
264 ,"National Pioneers
Movement",12 ,,Party,Baghdad,,Male,"Muththan Ibrahim Ahmed Mohammed
Al-Shanshal",4118
264 ,"National Pioneers
Movement",13 ,,Party,Baghdad,,"   female
 ",Misha Samir Khalaf Mohammed Al-Shajer Y,4119
264 ,"National Pioneers
Movement",15 ,,Party,Baghdad,,Male,Hamed Mohammed Muajjil Tola Al-Baijawi,4120
264 ,"National Pioneers
Movement",16 ,,Party,Baghdad,,"   female
 ",Maryam Saad Jabbar Jaazal Al-Muhammadawi,4121
264 ,"National Pioneers
Movement",17 ,,Party,Baghdad,,Male,Tariq Abdul Khadhan Laith Al-Maliki,4122
264 ,"National Pioneers
Movement",18 ,,Party,Baghdad,,Male,Ayad Saleh Sabah Mohammed,4123
264 ,"National Pioneers
Movement",19 ,,Party,Baghdad,,"   female
 ",Saja Bassem Majeed Mohammed Al-Daraji,4124
264 ,"National Pioneers
Movement",20 ,,Party,Baghdad,,"   female
 ","Wafaa Jabbar Abd al-Nour Ha-
ssoun",4125
264 ,"National Pioneers
Movement",21 ,,Party,Baghdad,,"   female
 ",Sarah Ali Shaker Rahim Al-Silawi,4126
264 ,"National Pioneers
Movement",22 ,,Party,Baghdad,,Male,Walid Radwan Medhat Qader Al-Dalawy,4127
264 ,"National Pioneers
Movement",23 ,,Party,Baghdad,,Male,Saif Dawood Salman Mazloum Al-Ahmar,4128
264 ,"National Pioneers
Movement",24 ,,Party,Baghdad,,"   female
 ",Tweet Abdul Qader Ali Abdullah Al-Dulaimi,4129
264 ,"National Pioneers
Movement",25 ,,Party,Baghdad,,Male,"Ali Jamal Hasir N       Mohsen
Al-Maliki",4130
264 ,"National Pioneers
Movement",26 ,,Party,Baghdad,,"   female
 ",Tasneem Haider Naama Mohsen Abu Raghif,4131
264 ,"National Pioneers
Movement",27 ,,Party,Baghdad,,Male,Malik Youssef Fayyad Mahdi Zaidi,4132
264 ,"National Pioneers
Movement",28 ,,Party,Baghdad,,"   female
 ","Maryam Mohammed Hasiran Mo-
hammed",4133
264 ,"National Pioneers
Movement",29 ,,Party,Baghdad,,Male,اسعد هاشم جبار حمادي الهاشمیي,4134
264 ,"National Pioneers
Movement",30 ,,Party,Baghdad,,"   female
 ",Anwar Dawood Salman Falih Al-Khafaji,4135
264 ,"National Pioneers
Movement",31 ,,Party,Baghdad,,"   female
 ","Suhaila Jalil Mustafa Jaaz Al-
Rubaie",4136
264 ,"National Pioneers
Movement",32 ,,Party,Baghdad,,Male,"Ali Muhammad NaseefJassim Al-Qarra is dear to
me",4137
264 ,"National Pioneers
Movement",33 ,,Party,Baghdad,,"   female
 ","Rabab Falih Haddad is hungry, the hungry",4138
264 ,"National Pioneers
Movement",34 ,,Party,Baghdad,,"   female
 ",Nawal Musaheb Fajh Sultan,4139
264 ,"National Pioneers
Movement",36 ,,Party,Baghdad,,Male,Muhammad Mutasher Abdulkarim Qadir Al-Gharawi,4140
264 ,"National Pioneers
Movement",37 ,,Party,Baghdad,,"   female
 ",Sahra Ahmed Mahmoud Khalaf,4141
264 ,"National Pioneers
Movement",38 ,,Party,Baghdad,,Male,Haider Abbas Aziz Mahmoud Al-Bawi,4142
264 ,"National Pioneers
Movement",39 ,,Party,Baghdad,,Male,Khadir Abbas Hadi Alwan,4143
264 ,"National Pioneers
Movement",40 ,,Party,Baghdad,,Male,"   Wissam Nasser Abdul Haseer n Jaafr-
                              asdi",4144
264 ,"National Pioneers
Movement",42 ,,Party,Baghdad,,Male, Walid Shukr Mahmoud Hamad Al-Azzawi,4145
264 ,"National Pioneers
Movement",43 ,,Party,Baghdad,,"   female
 ",         Fayhaa Abboud Mahdi Jaazal Al-Nadawi,4146
264 ,"National Pioneers
Movement",44 ,,Party,Baghdad,,"   female
 ", Solaf Qais Obaid Aboud,4147
264 ,"National Pioneers
Movement",45 ,,Party,Baghdad,,Male,       Ibrahim Rafid Imran Qader Al-Mufarji,4148
264 ,"National Pioneers
Movement",46 ,,Party,Baghdad,,Male,      Ali Adel Hamid Jihad Bir M,4149
264 ,"National Pioneers
Movement",47 ,,Party,Baghdad,,Male,Anmar Khaled Khalil Ibrahim Al-Janani,4150
264 ,"National Pioneers
Movement",49 ,,Party,Baghdad,,"   female
 ","   Sara Abdelhassir N       Obaid Mo-
              hammed Al-Tamimi",4151
264 ,"National Pioneers
Movement",51 ,,Party,Baghdad,,"   female
 ","  Shahid Imad Kazim Abdul Wa-
            hab Al-Shahrabani",4152
264 ,"National Pioneers
Movement",52 ,,Party,Baghdad,,Male,Ammar Fayyaz Hamad Qadir Al-Amri,4153
264 ,"National Pioneers
Movement",54 ,,Party,Baghdad,,Male,Alaa Ismail Wahib Mohammed Al-Saadi,4154
264 ,"National Pioneers
Movement",55 ,,Party,Baghdad,,Male,Ahmed Mahna Jassim An'ad Al-Khabouri,4155
264 ,"National Pioneers
Movement",58 ,,Party,Baghdad,,"   female
 ",Balqis Hassan Naas Muhammad Al-Muntafiki,4156
264 ,"National Pioneers
Movement",59 ,,Party,Baghdad,,"   female
 ",Ibtisam Hassan Obaid Mani' Al-Shammari,4157
264 ,"National Pioneers
Movement",60 ,,Party,Baghdad,,Male,Ahmed Khalil Khadir Khalil Kakhoury,4158
264 ,"National Pioneers
Movement",61 ,,Party,Baghdad,,"   female
 ",Suad Mazhar Subaih Mutasher Al-Saedi,4159
264 ,"National Pioneers
Movement",63 ,,Party,Baghdad,,Male,Muhammad Latif Abbas Abdul-Ridha Azirjawi,4160
264 ,"National Pioneers
Movement",64 ,,Party,Baghdad,,Male,"Hasir N       Faris Mughrifayyadh
Al-Sultani",4161
264 ,"National Pioneers
Movement",65 ,,Party,Baghdad,,"   female
 ","I am proud of you, Khalaf Qader
Al-Janani",4162
264 ,"National Pioneers
Movement",66 ,,Party,Baghdad,,"   female
 ",Nias Ali Hassan Tahir Al-Saadi,4163
264 ,"National Pioneers
Movement",67 ,,Party,Baghdad,,"   female
 ","Secrets of the morning, Hawi Qadir
al-Tamimi",4164
264 ,"National Pioneers
Movement",68 ,,Party,Baghdad,,Male, Ahmed Sadiq Khalifa Ahmed,4165
264 ,"National Pioneers
Movement",69 ,,Party,Baghdad,,"   female
 ",Hadeel Ahmed Hassan Rahima Al-Mufarji,4166
264 ,"National Pioneers
Movement",71 ,,Party,Baghdad,,"   female
 ","Wake up Ayad Kamel Hassan, the teacher",4167
264 ,"National Pioneers
Movement",74 ,,Party,Baghdad,,"   female
 ",Nagham Abdul-Jabbar Nasser Mohammed Al-Sada,4168
264 ,"National Pioneers
Movement",75 ,,Party,Baghdad,,Male,Jabardarwish Jassim Battikh Al Shamri,4169
264 ,"National Pioneers
Movement",76 ,,Party,Baghdad,,"   female
 ",Ikhlas Jabar Hamid Rumi Al-Bahadli,4170
264 ,"National Pioneers
Movement",77 ,,Party,Baghdad,,"   female
 ",Hiam Amirsalim George Yeshu,4171
264 ,"National Pioneers
Movement",79 ,,Party,Baghdad,,Male,"Murtasan Hamid Abdul Haseer N Ab-
dul Karim Al-Sudani",4172
264 ,"National Pioneers
Movement",80 ,,Party,Baghdad,,"   female
 ","Sahar Abdel Razzaq Tashm Mohammed
Al-Kanani",4173
264 ,"National Pioneers
Movement",81 ,,Party,Baghdad,,"   female
 ","Labthan Abdulhasir N       Jassim Abdul Redha
Al-Saedi",4174
264 ,"National Pioneers
Movement",82 ,,Party,Baghdad,,Male,Naeem Dunyan Obaid Atiwi Al-Gharawi,4175
264 ,"National Pioneers
Movement",84 ,,Party,Baghdad,,Male,"Ali Saad Abdul Razzaq Abboud Al-
Takrithiri",4176
264 ,"National Pioneers
Movement",85 ,,Party,Baghdad,,Male,Mohammed Rahim Abdullah Jialjanani,4177
264 ,"National Pioneers
Movement",86 ,,Party,Baghdad,,Male,Hatem Hadi Salman Mohammed Al-Jaafari,4178
264 ,"National Pioneers
Movement",87 ,,Party,Baghdad,,"   female
 ",Zainab Saleh Hassan Shondy Al-Hiliji,4179
264 ,"National Pioneers
Movement",88 ,,Party,Baghdad,,"   female
 ",Reham Kazem Reda Mohammed,4180
264 ,"National Pioneers
Movement",89 ,,Party,Baghdad,,"   female
 ",Nada Arif Maneh Hashim Al-Maliki,4181
264 ,"National Pioneers
Movement",90 ,,Party,Baghdad,,Male,"Muhammad Abd al-Salam Nazim Muham-
mad",4182
264 ,"National Pioneers
Movement",91 ,,Party,Baghdad,,"   female
 ",Shaza Walid Ahmed Jawad Al-Faraji,4183
264 ,"National Pioneers
Movement",92 ,,Party,Baghdad,,Male,"Safaa Hassan Faris Kadhim
Al-Sudani",4184
264 ,"National Pioneers
Movement",93 ,,Party,Baghdad,,Male,Muhammad Qasim Jalib Shanir N Al-Shamlawi,4185
264 ,"National Pioneers
Movement",95 ,,Party,Baghdad,,"   female
 ","Amir H       Latif Abdullah Omair Al-
Rukani",4186
264 ,"National Pioneers
Movement",96 ,,Party,Baghdad,,Male,Khaled Maan Munir Abdulrahman Al-Saadoun,4187
264 ,"National Pioneers
Movement",97 ,,Party,Baghdad,,Male,Mushtaq Sami Obaidkadhim Al-Tamimi,4188
264 ,"National Pioneers
Movement",98 ,,Party,Baghdad,,"   female
 ","Ahlam Ismail Daoud Samoui and
Sateren",4189
264 ,"National Pioneers
Movement",99 ,,Party,Baghdad,,"   female
 ",Zainab Obaidish Jalab Hassan Al-Khafaji,4190
264 ,"National Pioneers
Movement",111 ,,Party,Baghdad,,Male,Adel Mohsen Burhan Hamoud Al-Nadawi,4191
265 ,Zaid Al-Qaisi,1 ,,"Pe-
rson",Baghdad,,Male,Zaid Shaker Mahmoud Ahmed Al-Qaisi,4192
269 ,"National res-
olution",1 ,,Alliance,Baghdad,,Male,Falah Saeed Jarmatkadhim Al-Dulaimi,4193
269 ,"National res-
olution",2 ,,Alliance,Baghdad,,Male,Talal Hasiran Jarusliman Al-Jabouri,4194
